name,region,country,lat,lon,tz_id,localtime_epoch,localtime
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717749507,2024-06-07 14:08
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717749518,2024-06-07 14:08
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717749528,2024-06-07 14:08
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717749538,2024-06-07 14:08
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717749548,2024-06-07 14:09
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717749559,2024-06-07 14:09
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717749569,2024-06-07 14:09
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717749580,2024-06-07 14:09
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717749590,2024-06-07 14:09
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717749600,2024-06-07 14:10
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717749611,2024-06-07 14:10
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717749622,2024-06-07 14:10
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717749631,2024-06-07 14:10
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717749641,2024-06-07 14:10
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717749652,2024-06-07 14:10
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717749662,2024-06-07 14:11
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717749673,2024-06-07 14:11
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717749683,2024-06-07 14:11
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717749703,2024-06-07 14:11
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717749713,2024-06-07 14:11
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717749724,2024-06-07 14:12
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717749734,2024-06-07 14:12
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717749744,2024-06-07 14:12
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717749765,2024-06-07 14:12
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717749775,2024-06-07 14:12
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717749785,2024-06-07 14:13
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717749796,2024-06-07 14:13
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717749806,2024-06-07 14:13
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717749826,2024-06-07 14:13
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717749836,2024-06-07 14:13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717749848,2024-06-07 14:14
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717749857,2024-06-07 14:14
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717749868,2024-06-07 14:14
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717749888,2024-06-07 14:14
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717749898,2024-06-07 14:14
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717749909,2024-06-07 14:15
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717749919,2024-06-07 14:15
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717749929,2024-06-07 14:15
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717749940,2024-06-07 14:15
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717749950,2024-06-07 14:15
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717749970,2024-06-07 14:16
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717749980,2024-06-07 14:16
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717749990,2024-06-07 14:16
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717750001,2024-06-07 14:16
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717750012,2024-06-07 14:16
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717750031,2024-06-07 14:17
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717750042,2024-06-07 14:17
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717750053,2024-06-07 14:17
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717750062,2024-06-07 14:17
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717750073,2024-06-07 14:17
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717750093,2024-06-07 14:18
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717750104,2024-06-07 14:18
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717750114,2024-06-07 14:18
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717750125,2024-06-07 14:18
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717750135,2024-06-07 14:18
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717750155,2024-06-07 14:19
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717750165,2024-06-07 14:19
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717750175,2024-06-07 14:19
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717750186,2024-06-07 14:19
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717750196,2024-06-07 14:19
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717750207,2024-06-07 14:20
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717750216,2024-06-07 14:20
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717750227,2024-06-07 14:20
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717750237,2024-06-07 14:20
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717750248,2024-06-07 14:20
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717750259,2024-06-07 14:20
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717750268,2024-06-07 14:21
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717750278,2024-06-07 14:21
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717750289,2024-06-07 14:21
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717750299,2024-06-07 14:21
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717750310,2024-06-07 14:21
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717750319,2024-06-07 14:21
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717750329,2024-06-07 14:22
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717750341,2024-06-07 14:22
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717750351,2024-06-07 14:22
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717750361,2024-06-07 14:22
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717750371,2024-06-07 14:22
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717750382,2024-06-07 14:23
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717750392,2024-06-07 14:23
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717750402,2024-06-07 14:23
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717750412,2024-06-07 14:23
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717750423,2024-06-07 14:23
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717750443,2024-06-07 14:24
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717750453,2024-06-07 14:24
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717750464,2024-06-07 14:24
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717750473,2024-06-07 14:24
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717750484,2024-06-07 14:24
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717750505,2024-06-07 14:25
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717750515,2024-06-07 14:25
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717750526,2024-06-07 14:25
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717750535,2024-06-07 14:25
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717750547,2024-06-07 14:25
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717750567,2024-06-07 14:26
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717750577,2024-06-07 14:26
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717750587,2024-06-07 14:26
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717750597,2024-06-07 14:26
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717750608,2024-06-07 14:26
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717750628,2024-06-07 14:27
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717750638,2024-06-07 14:27
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717750650,2024-06-07 14:27
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717750659,2024-06-07 14:27
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717750670,2024-06-07 14:27
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717750680,2024-06-07 14:28
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717750690,2024-06-07 14:58
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717750700,2024-06-07 14:28
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717750711,2024-06-07 14:28
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717750721,2024-06-07 14:28
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717750731,2024-06-07 14:28
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717750742,2024-06-07 14:29
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717750752,2024-06-07 14:59
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717750762,2024-06-07 14:29
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717750773,2024-06-07 14:29
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717750783,2024-06-07 14:29
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717750793,2024-06-07 14:29
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717750804,2024-06-07 14:30
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717750814,2024-06-07 15:00
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717750824,2024-06-07 14:30
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717750835,2024-06-07 14:30
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717750845,2024-06-07 14:30
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717750855,2024-06-07 14:30
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717750866,2024-06-07 14:31
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717750876,2024-06-07 15:01
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717750887,2024-06-07 14:31
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717750895,2024-06-07 14:31
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717750906,2024-06-07 14:31
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717750916,2024-06-07 14:31
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717750927,2024-06-07 14:32
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717750937,2024-06-07 14:32
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717750948,2024-06-07 14:32
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717750959,2024-06-07 14:32
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717750968,2024-06-07 14:32
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717750979,2024-06-07 14:32
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717750988,2024-06-07 14:33
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717751000,2024-06-07 14:33
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717751009,2024-06-07 14:33
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717751020,2024-06-07 14:33
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717751030,2024-06-07 14:33
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717751040,2024-06-07 14:34
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717751051,2024-06-07 14:34
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717751061,2024-06-07 14:34
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717751071,2024-06-07 14:34
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717751081,2024-06-07 14:34
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717751091,2024-06-07 14:34
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717751103,2024-06-07 14:35
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717751113,2024-06-07 14:35
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717751122,2024-06-07 14:35
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717751132,2024-06-07 14:35
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717751143,2024-06-07 14:35
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717751154,2024-06-07 14:35
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717751163,2024-06-07 14:36
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717751175,2024-06-07 14:36
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717751185,2024-06-07 14:36
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717751194,2024-06-07 14:36
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717751205,2024-06-07 14:36
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717751215,2024-06-07 14:36
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717751225,2024-06-07 14:37
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717751236,2024-06-07 14:37
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717751245,2024-06-07 14:37
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717751256,2024-06-07 14:37
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717751267,2024-06-07 14:37
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717751277,2024-06-07 14:37
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717751287,2024-06-07 14:38
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717751297,2024-06-07 14:38
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717751307,2024-06-07 14:38
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717751318,2024-06-07 14:38
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717751328,2024-06-07 14:38
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717751338,2024-06-07 14:38
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717751349,2024-06-07 14:39
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717751359,2024-06-07 14:39
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717751369,2024-06-07 14:39
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717751380,2024-06-07 14:39
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717751390,2024-06-07 14:39
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717751401,2024-06-07 14:40
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717751411,2024-06-07 14:40
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717751421,2024-06-07 14:40
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717751431,2024-06-07 14:40
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717751441,2024-06-07 14:40
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717751452,2024-06-07 14:40
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717751463,2024-06-07 14:41
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717751473,2024-06-07 14:41
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717751483,2024-06-07 14:41
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717751493,2024-06-07 14:41
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717751503,2024-06-07 14:41
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717751514,2024-06-07 14:41
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717751524,2024-06-07 14:42
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717751535,2024-06-07 14:42
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717751545,2024-06-07 14:42
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717751555,2024-06-07 14:42
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717751565,2024-06-07 14:42
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717751576,2024-06-07 14:42
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717751586,2024-06-07 14:43
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717751596,2024-06-07 14:43
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717751607,2024-06-07 14:43
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717751617,2024-06-07 14:43
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717751627,2024-06-07 14:43
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717751637,2024-06-07 14:43
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717751648,2024-06-07 14:44
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717751659,2024-06-07 14:44
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717751668,2024-06-07 14:44
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717751689,2024-06-07 14:44
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717751700,2024-06-07 14:45
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717751708,2024-06-07 14:45
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717751720,2024-06-07 14:45
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717751740,2024-06-07 14:45
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717751750,2024-06-07 14:45
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717751761,2024-06-07 14:46
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717751771,2024-06-07 14:46
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717751792,2024-06-07 14:46
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717751802,2024-06-07 14:46
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717751812,2024-06-07 14:46
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717751823,2024-06-07 14:47
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717751843,2024-06-07 14:47
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717751853,2024-06-07 14:47
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717751864,2024-06-07 14:47
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717751874,2024-06-07 14:47
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717751884,2024-06-07 14:48
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717751895,2024-06-07 14:48
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717751904,2024-06-07 14:48
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717751915,2024-06-07 14:48
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717751925,2024-06-07 14:48
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717751935,2024-06-07 14:48
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717751947,2024-06-07 14:49
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717751956,2024-06-07 14:49
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717751967,2024-06-07 14:49
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717751977,2024-06-07 14:49
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717751987,2024-06-07 14:49
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717751998,2024-06-07 14:49
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717752009,2024-06-07 14:50
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717752018,2024-06-07 14:50
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717752029,2024-06-07 14:50
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717752039,2024-06-07 14:50
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717752049,2024-06-07 14:50
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717752059,2024-06-07 14:50
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717752069,2024-06-07 14:51
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717752080,2024-06-07 14:51
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717752090,2024-06-07 14:51
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717752101,2024-06-07 14:51
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717752110,2024-06-07 14:51
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717752121,2024-06-07 14:52
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717752131,2024-06-07 14:52
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717752142,2024-06-07 14:52
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717752152,2024-06-07 14:52
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717752162,2024-06-07 14:52
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717752173,2024-06-07 14:52
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717752183,2024-06-07 14:53
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717752193,2024-06-07 14:53
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717752203,2024-06-07 14:53
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717752214,2024-06-07 14:53
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717752225,2024-06-07 14:53
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717752234,2024-06-07 14:53
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717752244,2024-06-07 14:54
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717752255,2024-06-07 14:54
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717752265,2024-06-07 14:54
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717752275,2024-06-07 14:54
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717752286,2024-06-07 14:54
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717752296,2024-06-07 14:54
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717752306,2024-06-07 14:55
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717752317,2024-06-07 14:55
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717752327,2024-06-07 14:55
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717752338,2024-06-07 14:55
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717752347,2024-06-07 14:55
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717752368,2024-06-07 14:56
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717752388,2024-06-07 15:26
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717752400,2024-06-07 14:56
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717752409,2024-06-07 14:56
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717752431,2024-06-07 14:57
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717752450,2024-06-07 15:27
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717752461,2024-06-07 14:57
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717752471,2024-06-07 14:57
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717752491,2024-06-07 14:58
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717752511,2024-06-07 15:28
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717752523,2024-06-07 14:58
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717752532,2024-06-07 14:58
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717752553,2024-06-07 14:59
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717752574,2024-06-07 15:29
Lucknow,Uttar Pradesh,India,26.85,80.92,Asia/Kolkata,1717752583,2024-06-07 14:59
Noida,Uttar Pradesh,India,28.57,77.32,Asia/Kolkata,1717752594,2024-06-07 14:59
Varanasi,Uttar Pradesh,India,25.33,83.0,Asia/Kolkata,1717752604,2024-06-07 15:00
Allahabad,Uttar Pradesh,India,25.45,81.85,Asia/Kolkata,1717752615,2024-06-07 15:00
Agra,Uttar Pradesh,India,27.18,78.02,Asia/Kolkata,1717752624,2024-06-07 15:00
Kanpur,Uttar Pradesh,India,26.47,80.35,Asia/Kolkata,1717752635,2024-06-07 15:00
